episode,instance_id,epsilon,total_reward,td_diff_mean,td_diff_max,td_diff_min,network_diff,lost_opportunities,final_profit,n_penalties,n_bonuses,remaining_capacity
3880,633,0.5394875,7.315884718498657,0.12827657,2.0581343,0.00043320656,0.048515588,6,20637.0,6,10,2.0
3881,390,0.53936875,6.8790638025007995,0.086466216,0.69061756,0.00012350082,0.04728253,8,20832.0,6,8,42.0
3882,893,0.53925,8.951459979388524,0.08692604,0.5162835,2.9563904e-05,0.04757357,6,24020.0,3,10,35.0
3883,815,0.5391312500000001,6.561538461538462,0.11104957,0.6558364,0.00048303604,0.04693967,16,20815.0,5,1,31.0
3884,920,0.5390125000000001,6.867560410460112,0.12030623,0.66960156,0.00011777878,0.045546915,19,21049.0,2,1,42.0
3885,967,0.53889375,7.016407599309153,0.09400753,0.49714756,0.0007543564,0.04616265,16,19444.0,2,5,1.0
3886,386,0.538775,6.949435511460825,0.138097,0.61670196,0.0026564598,0.044871807,3,19144.0,8,12,22.0
3887,160,0.5386562500000001,3.9996252342286076,0.101011075,0.525,0.0026435852,0.045738354,13,13127.0,8,7,12.0
3888,286,0.5385375,7.869735486087258,0.1287721,0.6558169,0.00024962425,0.045162376,12,23491.0,5,3,5.0
3889,613,0.5384187500000001,8.321059559065482,0.08979637,0.5118867,0.00046300888,0.04573497,9,24376.0,4,7,14.0
3890,929,0.5383,6.533910726182544,0.10221966,0.59308875,0.0010101795,0.046575222,12,19915.0,6,5,11.0
3891,557,0.53818125,7.578453896305495,0.111008145,0.50583017,0.00034332275,0.0465665,14,23766.0,2,4,41.0
3892,770,0.5380625,4.307312252964427,0.08434239,0.74305975,0.00032234192,0.04657213,14,13077.0,7,7,25.0
3893,520,0.5379437499999999,9.215020511202269,0.09201031,0.60693336,0.0014715195,0.04505747,10,27301.0,1,7,10.0
3894,999,0.537825,7.811900771035869,0.12377119,0.80135024,0.0037112236,0.047438636,10,22408.0,4,7,26.0
3895,126,0.53770625,6.4818181818181815,0.10252873,0.5944724,0.00027656555,0.047937024,6,20139.0,9,7,2.0
3896,786,0.5375875000000001,7.023925172300622,0.12215347,0.65672266,0.004869461,0.048384875,9,19269.0,4,11,2.0
3897,907,0.5374687499999999,5.608819628647214,0.08147466,0.67587435,0.00027418137,0.04716846,11,16313.0,6,8,16.0
3898,694,0.53735,7.867277664630006,0.14308904,0.80571043,0.00059890747,0.04492223,10,21704.0,3,8,23.0
3899,70,0.53723125,7.592203608247422,0.102306336,0.5433423,0.0008878708,0.047746778,10,22635.0,4,7,12.0
3900,364,0.5371125,7.321664464993393,0.11216413,0.8550756,0.0013256073,0.049240764,19,22170.0,1,1,81.0
3901,491,0.53699375,6.087408394403731,0.120118596,0.60587585,0.0013494492,0.049442943,12,17674.0,5,7,7.0
3902,194,0.536875,5.804132231404958,0.10859119,0.5691191,0.00049829483,0.04604821,14,16650.0,4,7,15.0
3903,265,0.53675625,7.713801130695044,0.12710804,0.79801154,0.00015544891,0.045545388,17,22594.0,1,3,28.0
3904,683,0.5366375000000001,6.689786638684855,0.10774655,0.5577208,0.001311779,0.048580214,12,19412.0,6,5,1.0
3905,887,0.5365187499999999,7.78341776426883,0.14554006,2.6592133,0.00041389465,0.04841755,13,23935.0,5,2,6.0
3906,969,0.5364,9.073615635179152,0.089512564,0.4583176,0.0006585121,0.046710353,6,27242.0,5,7,23.0
3907,526,0.53628125,7.1,0.1124134,0.6559174,0.0002374649,0.04862289,20,21406.0,0,1,19.0
3908,69,0.5361625000000001,9.54788593903638,0.106254004,0.555146,0.0015721321,0.048579905,10,27300.0,1,7,4.0
3909,934,0.53604375,5.1538461538461515,0.10355874,0.5606674,0.00013589859,0.047590107,15,14399.0,3,8,11.0
3910,942,0.535925,6.954628720968266,0.10035926,0.5515518,0.0022091866,0.04887251,13,18509.0,1,10,39.0
3911,571,0.53580625,7.1163505559189,0.10440141,0.6497318,0.0006752014,0.04838625,13,21456.0,4,5,7.0
3912,137,0.5356875,5.378337197747595,0.11384537,0.9337969,0.0018515587,0.049213637,9,13822.0,5,13,2.0
3913,446,0.53556875,5.715941101152367,0.12204512,2.693861,0.001115799,0.05086303,11,16607.0,5,9,8.0
3914,988,0.53545,9.074750166555628,0.11861981,0.6150482,0.0010786057,0.04830501,15,26642.0,1,3,18.0
3915,264,0.53533125,8.475338753387533,0.102265336,0.6831482,2.4318695e-05,0.04609115,10,24724.0,4,5,5.0
3916,766,0.5352125000000001,8.591136600625653,0.08582913,0.5411067,0.00034952164,0.048004795,8,24429.0,5,6,49.0
3917,43,0.5350937499999999,6.721902937420179,0.089312226,0.54445195,1.1920929e-06,0.048204273,10,21053.0,6,6,16.0
3918,35,0.534975,9.106898884004055,0.09518693,0.4656403,0.0010323524,0.048427235,10,26042.0,3,6,15.0
3919,923,0.53485625,6.893294270833331,0.10198482,0.5000682,0.00027775764,0.04839683,17,19333.0,0,6,30.0
3920,95,0.5347375000000001,6.0839714471122655,0.1113191,0.5693993,0.0031366348,0.04768989,12,19059.0,6,5,9.0
3921,564,0.53461875,8.385097537575948,0.13346796,0.6078484,0.002351284,0.046683326,6,24344.0,4,10,6.0
3922,904,0.5345,5.704193548387095,0.105393924,0.51480293,0.0012569427,0.047674034,9,15513.0,5,12,6.0
3923,684,0.53438125,9.796931705707685,0.14895682,2.4989789,0.0029587746,0.047224194,6,28179.0,3,8,2.0
3924,831,0.5342625000000001,6.517298187808894,0.09791381,0.43919542,0.0004105568,0.04445863,12,18566.0,4,8,1.0
3925,746,0.53414375,6.374876847290639,0.09773823,0.60536766,0.00024175644,0.04601914,10,19107.0,6,7,2.0
3926,402,0.534025,8.399319727891156,0.11021855,0.6364797,0.00023698807,0.04914409,8,24106.0,5,7,8.0
3927,125,0.53390625,6.358866912504188,0.08941585,0.49616992,0.0007867813,0.045483787,16,17477.0,2,7,5.0
3928,976,0.5337875000000001,6.726046200200869,0.09914648,0.50111055,0.0012264252,0.044800133,18,19792.0,2,3,11.0
3929,110,0.53366875,9.755555555555553,0.11352756,0.57884467,0.0017499924,0.045135427,7,27232.0,4,7,27.0
3930,909,0.53355,8.23761467889908,0.0924423,0.4783037,0.00019025803,0.045052227,12,23310.0,1,7,15.0
3931,11,0.53343125,5.57511027095148,0.13107385,0.7102099,0.004380703,0.046938,13,17378.0,5,6,6.0
3932,645,0.5333125000000001,6.159571010724733,0.10735649,0.6129773,0.0019207001,0.04875559,12,18953.0,0,0,0.0
3933,449,0.53319375,8.543935926773456,0.115503766,0.72331357,0.00016403198,0.048791934,16,25830.0,1,2,6.0
3934,56,0.533075,6.754007316262054,0.12938906,0.63666093,0.0004401207,0.04665723,11,20610.0,6,5,5.0
3935,781,0.53295625,5.387312186978295,0.1322042,0.8259649,0.003440857,0.046641994,15,14338.0,3,9,8.0
3936,719,0.5328375000000001,8.69516235917826,0.10336607,0.62562096,0.00020217896,0.046817914,11,24733.0,2,7,56.0
3937,389,0.53271875,5.481947130883299,0.10578165,0.47807026,0.005249977,0.046684254,13,15454.0,4,9,29.0
3938,693,0.5326,8.994344734168642,0.121648125,0.5710906,0.0013074875,0.046810865,9,26265.0,4,5,31.0
3939,556,0.53248125,5.991429485129516,0.1003255,0.67488754,0.0010972023,0.04803058,19,16859.0,0,6,83.0
3940,801,0.5323625000000001,7.61480775341595,0.12402091,0.7763318,0.0014772415,0.047143463,15,22705.0,1,5,26.0
3941,140,0.53224375,9.719867549668873,0.10814201,0.5019047,0.00018405914,0.04780641,6,29052.0,5,6,49.0
3942,263,0.532125,7.221192052980133,0.090918146,0.554212,9.059906e-05,0.04825492,13,22412.0,5,3,27.0
3943,576,0.53200625,8.384644430459407,0.09431413,0.77662325,0.0014448166,0.046042874,16,25693.0,0,3,27.0
3944,715,0.5318875000000001,5.571615164064986,0.09839031,0.533857,0.0022382736,0.046619494,11,15292.0,4,11,1.0
3945,286,0.53176875,10.775437993816558,0.111759864,0.5215385,0.00085926056,0.047959935,7,30494.0,3,6,32.0
3946,294,0.53165,5.792131570461141,0.10587368,0.5791628,0.0021457672,0.04566138,13,16721.0,4,8,18.0
3947,954,0.53153125,7.709629394995245,0.09239351,0.5895835,0.0004775524,0.046781253,12,21498.0,0,9,44.0
3948,70,0.5314125000000001,7.4805412371134015,0.109357096,0.550928,0.0021221638,0.04815148,15,21978.0,1,5,10.0
3949,496,0.5312937500000001,7.2293282876064335,0.12736413,0.63742983,0.0015170574,0.048877195,14,22290.0,3,5,11.0
3950,400,0.531175,7.385230570783617,0.12142756,0.5875819,0.0026226044,0.048474308,10,21041.0,3,9,28.0
3951,620,0.53105625,8.968396540252826,0.096966706,0.53085834,0.0024123192,0.04793499,14,25456.0,0,5,16.0
3952,262,0.5309375000000001,11.082487725040913,0.14084418,2.279229,4.839897e-05,0.04930881,7,32635.0,2,6,2.0
3953,806,0.53081875,7.194991922455573,0.104983866,0.7458874,0.0017778873,0.047630545,15,21340.0,2,5,22.0
3954,544,0.5307000000000001,8.066979949874684,0.1060698,0.5722141,0.001745224,0.04701363,6,22877.0,3,12,12.0
3955,979,0.53058125,6.893444650587505,0.08122646,0.5116297,0.00049877167,0.046236273,16,20353.0,0,6,16.0
3956,563,0.5304625000000001,7.235066193090088,0.0972785,0.484167,0.00059223175,0.049736474,13,22407.0,4,4,22.0
3957,865,0.53034375,8.716503543705702,0.09971503,0.57434237,0.00018501282,0.04857686,8,25827.0,5,5,26.0
3958,24,0.530225,6.817058639071808,0.11283666,0.60057634,0.0010690689,0.04612505,8,20464.0,5,9,2.0
3959,169,0.53010625,7.613909774436089,0.10962358,1.489464,0.00044107437,0.046811476,13,23346.0,2,5,9.0
3960,765,0.5299875000000001,6.071859296482411,0.15924676,2.7454789,0.00095033646,0.04796398,17,17826.0,0,1,0.0
3961,339,0.5298687500000001,6.941735918744229,0.08910636,0.51384735,0.00079107285,0.04788127,14,21579.0,2,5,6.0
3962,504,0.5297499999999999,5.552664576802505,0.10012006,0.5663948,0.003871441,0.04814558,9,16437.0,6,10,33.0
3963,353,0.52963125,8.522917971195993,0.10097382,0.38499522,0.0013012886,0.04610594,15,26264.0,0,3,24.0
3964,161,0.5295125,7.596974789915962,0.10050508,0.44454753,0.0008649826,0.045949653,10,20221.0,2,10,36.0
3965,723,0.52939375,6.217152658662092,0.13335958,0.55760527,0.004629135,0.04612835,10,18123.0,7,7,3.0
3966,247,0.529275,6.293802912292583,0.10880063,0.4975052,0.0011758804,0.046156015,10,17995.0,6,8,6.0
3967,248,0.52915625,6.931069266980496,0.11957856,0.58920324,0.0012273788,0.0469175,14,19126.0,2,7,2.0
3968,359,0.5290375,9.695454545454544,0.10953698,0.5196897,0.00035476685,0.044245403,12,28938.0,1,4,3.0
3969,745,0.5289187500000001,4.552864583333333,0.10712717,0.69508207,0.00037765503,0.045478363,12,13372.0,7,9,28.0
3970,142,0.5287999999999999,6.598422609267171,0.11342778,0.5858027,0.00015544891,0.048299488,16,20079.0,3,3,36.0
3971,433,0.52868125,7.120700843608046,0.09672204,0.5365541,0.00077199936,0.046407316,13,21946.0,4,4,28.0
3972,744,0.5285625,7.840219496449322,0.10766157,0.4940732,0.00023126602,0.0501225,12,22740.0,2,7,11.0
3973,919,0.5284437500000001,6.9115633074935365,0.11258987,0.7198719,0.001470089,0.04780914,14,19231.0,1,8,30.0
3974,980,0.528325,5.731412578202173,0.1370758,2.6632555,0.00063180923,0.047971655,12,17710.0,7,6,11.0
3975,259,0.52820625,5.91038062283737,0.10339552,0.7586701,3.671646e-05,0.04957399,9,17948.0,9,6,2.0
3976,171,0.5280875,6.76800382043935,0.10913032,0.555992,0.0008301735,0.04732941,6,20316.0,7,10,33.0
3977,903,0.52796875,6.883737024221453,0.12879045,0.6939409,0.0014157295,0.04803285,20,19605.0,1,2,22.0
3978,504,0.52785,6.883385579937303,0.10601342,0.47639656,0.0027513504,0.0465194,9,20363.0,4,9,3.0
3979,80,0.52773125,7.067351673848196,0.10878707,0.5219915,0.001185894,0.04445681,9,22529.0,8,4,26.0
3980,947,0.5276125,7.010491367861884,0.1093374,0.65973824,0.00016832352,0.044604566,10,20212.0,5,8,8.0
3981,979,0.5274937500000001,8.29047619047619,0.10293726,0.7979266,0.000104904175,0.045873642,13,26488.0,2,3,3.0
3982,448,0.5273749999999999,7.16388888888889,0.09828881,0.55942833,0.0009198189,0.04462263,8,22489.0,7,6,5.0
3983,212,0.52725625,7.397390737116763,0.1463742,2.6794558,0.0011668205,0.045999575,6,21454.0,6,10,2.0
3984,241,0.5271375,6.4807811531308115,0.11140311,0.5636623,0.0009636879,0.04634561,14,20907.0,4,4,8.0
3985,884,0.5270187500000001,6.534551495016612,0.09976056,0.66328263,0.0007619858,0.045875054,10,19970.0,7,6,7.0
3986,994,0.5269,8.368374316939889,0.1287899,0.5945419,0.0013132095,0.05048881,12,22453.0,1,8,21.0
3987,573,0.52678125,7.160597637248087,0.092212476,0.5333635,0.00046110153,0.045856804,7,19457.0,6,10,2.0
3988,215,0.5266625,7.810416666666664,0.102291845,0.74054587,0.0013923645,0.043733697,10,21536.0,2,10,39.0
3989,962,0.5265437500000001,7.972573839662445,0.11208195,0.5945909,0.00026345253,0.047004852,13,23023.0,1,6,35.0
3990,878,0.526425,6.4717018469657,0.08928391,0.6377167,0.00015449524,0.0463897,12,20835.0,7,3,4.0
3991,381,0.52630625,5.674999999999999,0.10580339,0.79676545,0.0010800362,0.048433345,11,16168.0,6,9,20.0
3992,706,0.5261875,7.915243902439023,0.096205555,0.5229925,0.0010604858,0.044941474,8,23666.0,2,9,22.0
3993,875,0.5260687500000001,7.944970414201183,0.12644349,0.5213089,0.0045661926,0.043724854,14,23256.0,2,5,6.0
3994,474,0.52595,5.18542980418188,0.10048745,0.5615245,0.0007226467,0.04441613,15,15925.0,6,5,4.0
3995,668,0.52583125,7.053814713896459,0.08219943,0.5570954,0.00051641464,0.04671803,12,22178.0,7,2,16.0
3996,612,0.5257125,5.142479489516865,0.089168705,0.54966176,0.00084733963,0.048245672,22,17253.0,2,1,84.0
3997,827,0.5255937500000001,7.438658367911477,0.12382105,0.8108903,0.0002822876,0.0487785,7,19199.0,4,12,2.0
3998,96,0.525475,7.373286354900701,0.101712964,0.5560603,0.00074100494,0.048736844,8,20834.0,4,11,8.0
3999,660,0.52535625,6.367133909931406,0.13366492,0.64827204,0.00046777725,0.048492257,10,21349.0,6,6,1.0
4000,683,0.5252375,7.064777894368658,0.10757955,0.5997703,0.001083374,0.046722326,12,17911.0,2,10,36.0
4001,938,0.5251187500000001,11.0677734375,0.12493455,0.6449127,0.000729084,0.0441981,9,32157.0,0,6,3.0
4002,211,0.525,8.102643754130865,0.119775794,0.47550964,0.0043063164,0.046985593,13,24216.0,3,4,33.0
4003,834,0.52488125,6.399414824447333,0.12280977,0.6744285,0.0018806458,0.048860464,14,19377.0,4,5,25.0
4004,383,0.5247625,7.352495974235105,0.109963454,0.67116535,0.0008406639,0.04643381,16,22519.0,2,3,23.0
4005,561,0.5246437500000001,7.43288903698767,0.08959559,0.57336295,0.0016522408,0.047018323,16,22006.0,2,3,28.0
4006,567,0.524525,8.23214525891056,0.10775677,0.67457277,0.00024223328,0.049191486,13,24185.0,3,4,27.0
4007,964,0.52440625,9.229864552362073,0.10981804,0.71274316,0.0026350021,0.051947996,6,26728.0,0,4,0.0
4008,363,0.5242875,6.787423312883434,0.1268394,0.67031467,0.0026283264,0.047471642,3,21801.0,9,10,7.0
4009,878,0.5241687500000001,6.1322559366754605,0.10449723,0.66239095,0.00097465515,0.04803923,24,18593.0,0,0,95.0
4010,58,0.52405,5.690416263310744,0.11410821,0.60145485,0.0009493828,0.046627764,15,16395.0,3,7,39.0
4011,142,0.52393125,8.61215905356556,0.1070893,0.6294705,0.00051641464,0.046173483,8,24381.0,3,9,4.0
4012,753,0.5238125,6.426763682378993,0.13123159,0.6301496,4.7683716e-07,0.04898624,13,20315.0,5,5,7.0
4013,435,0.5236937500000001,8.313189042948935,0.10680667,0.6324166,0.0016732216,0.05098319,15,23695.0,1,4,20.0
4014,317,0.5235750000000001,9.540153794717485,0.11444647,0.61449754,0.00044345856,0.04718603,8,26740.0,2,8,25.0
4015,905,0.52345625,7.0169842861919065,0.09667593,0.92943513,0.0009417534,0.04813987,10,18595.0,3,11,6.0
4016,523,0.5233375,6.157670919201832,0.099751264,0.62336856,1.335144e-05,0.046364155,14,18824.0,1,1,0.0
4017,501,0.5232187500000001,5.946374367622259,0.09820036,0.5743606,0.0045194626,0.04714425,11,18817.0,8,4,4.0
4018,801,0.5231,7.683190340006355,0.11113226,0.68701804,0.002562046,0.04609357,12,24179.0,4,4,7.0
4019,385,0.5229812500000001,8.292508143322475,0.16030593,2.442998,0.002796173,0.04641282,15,25458.0,2,2,46.0
4020,41,0.5228625,6.13991088478676,0.092383586,0.61971235,0.0012078285,0.044331267,11,19920.0,7,5,19.0
4021,688,0.5227437500000001,7.043073811931242,0.11113599,0.5103027,0.00043678284,0.046614435,15,19710.0,2,6,38.0
4022,976,0.522625,6.73337797120857,0.11749184,0.90049624,0.0047416687,0.048442572,14,20710.0,5,3,15.0
4023,903,0.52250625,9.046366782006919,0.10950139,0.5657011,0.002749443,0.046422545,8,25277.0,4,7,33.0
4024,729,0.5223875,7.547949526813879,0.10189587,0.48320594,7.200241e-05,0.04779084,11,22025.0,2,8,13.0
4025,97,0.5222687500000001,6.415130907854471,0.12509547,0.7479557,0.0030946732,0.049131736,12,19161.0,6,5,16.0
4026,347,0.5221500000000001,9.004223478550049,0.112482764,0.48044157,0.0007147789,0.04720212,7,26775.0,5,6,5.0
4027,823,0.52203125,7.721255124566379,0.12828109,0.54563105,0.0022301674,0.047195747,11,20996.0,0,11,9.0
4028,639,0.5219125,6.459931506849313,0.11715967,0.68468404,0.0007929802,0.047995463,11,16527.0,3,11,33.0
4029,106,0.5217937500000001,5.957736572890023,0.08118815,0.48954952,0.0003027916,0.047704816,13,16759.0,3,9,18.0
4030,90,0.521675,8.302802101576182,0.12547922,0.82103515,9.059906e-06,0.047189783,13,23419.0,3,4,13.0
4031,16,0.52155625,9.213319946452472,0.10074075,0.80531305,0.00051164627,0.043547735,12,26633.0,0,3,0.0
4032,649,0.5214375,8.09714640198511,0.116828464,0.5249681,0.0038461685,0.04487263,6,25138.0,5,8,30.0
4033,936,0.52131875,6.200462351387051,0.12408326,0.5271008,0.0015850067,0.044129148,12,15747.0,2,12,30.0
4034,756,0.5212000000000001,9.428493894165532,0.09905249,0.5995853,0.0005478859,0.04802686,12,26616.0,1,5,5.0
4035,296,0.5210812499999999,6.58805159538357,0.09761288,0.82835495,0.0022435188,0.047240525,8,18230.0,6,10,1.0
4036,79,0.5209625,8.113413413413413,0.12849326,0.6376025,0.0011429787,0.04785183,8,22218.0,3,10,1.0
4037,112,0.52084375,7.792203389830504,0.10127079,0.5743804,0.00074338913,0.04920351,4,19742.0,4,15,3.0
4038,200,0.5207250000000001,8.250048685491722,0.1098747,0.61255455,0.00024032593,0.047926646,8,24186.0,4,8,2.0
4039,203,0.52060625,6.161458333333332,0.1263807,0.547312,0.00032782555,0.04719789,15,17392.0,2,7,11.0
4040,814,0.5204875,7.563895568533148,0.12534948,0.8754407,0.001270771,0.04965438,7,20563.0,5,10,5.0
4041,110,0.52036875,8.893750000000004,0.11355382,0.8214812,0.0012936592,0.047234852,11,26478.0,5,2,4.0
4042,534,0.52025,6.213311148086521,0.17314641,0.79233164,0.0022387505,0.04846227,9,16868.0,5,11,12.0
4043,772,0.52013125,4.120584577114428,0.12948932,2.6046026,0.001224041,0.048004378,23,13895.0,3,1,21.0
4044,283,0.5200125,6.79034090909091,0.110427536,0.66801846,0.0015711784,0.045363963,12,18840.0,5,6,8.0
4045,900,0.51989375,8.610595567867035,0.094484985,0.5663729,0.00023794174,0.046012316,9,25445.0,6,4,21.0
4046,715,0.5197750000000001,6.243166613571198,0.11155335,0.60331315,0.0018997192,0.047955494,7,17400.0,5,12,4.0
4047,827,0.5196562499999999,5.124550484094053,0.11058823,0.64203954,0.0021862984,0.048235282,15,14531.0,5,6,4.0
4048,257,0.5195375,8.864203612479473,0.10513332,0.6026945,0.00069093704,0.046688575,9,26078.0,3,6,37.0
4049,920,0.51941875,6.276001324064879,0.11792103,0.83596003,0.0038704872,0.04839797,15,19564.0,5,3,38.0
4050,498,0.5193,9.647572476423333,0.11547867,0.45431992,0.0008006096,0.05018807,17,27621.0,0,0,6.0
4051,860,0.51918125,6.6033819628647175,0.11584169,0.753634,0.00021600723,0.049468417,7,15995.0,3,16,11.0
4052,694,0.5190625,6.053767820773931,0.08034239,0.43853033,0.0007853508,0.048440326,22,18129.0,1,0,14.0
4053,887,0.51894375,7.928031070584263,0.11579502,0.62922907,0.0021986961,0.04886316,11,23771.0,5,4,9.0
4054,337,0.5188250000000001,6.03984962406015,0.10937605,0.57568324,0.0007753372,0.04747801,10,18420.0,4,9,35.0
4055,16,0.51870625,7.434738955823291,0.11931911,0.78469324,0.00084733963,0.047925517,15,20721.0,1,6,11.0
4056,58,0.5185875,5.5833494675701845,0.12719177,2.1542635,0.0016489029,0.046058416,15,16683.0,4,6,3.0
4057,674,0.51846875,8.738686605981796,0.124186486,0.7862359,0.00045871735,0.046739344,9,27803.0,6,3,4.0
4058,942,0.5183500000000001,6.468989205103042,0.09729584,0.4330458,0.00017690659,0.04802476,18,19470.0,2,3,26.0
4059,365,0.51823125,8.694197031039135,0.08886365,0.84043,0.0020318031,0.04393138,12,24584.0,2,6,20.0
4060,916,0.5181125,7.058147174770037,0.09855917,0.5997259,0.00017118454,0.046240795,9,19963.0,4,9,16.0
4061,454,0.51799375,9.293055555555554,0.111181386,0.68531084,0.00024604797,0.046253596,13,27195.0,1,4,51.0
4062,658,0.517875,8.046653412856195,0.09969759,0.723419,0.0009608269,0.04709473,5,23983.0,7,8,5.0
4063,278,0.51775625,5.706097163351811,0.09776068,0.65661097,0.0001950264,0.049284052,7,18114.0,10,8,5.0
4064,8,0.5176375,5.99933774834437,0.12429732,0.6924417,0.005195141,0.046864092,7,18420.0,9,8,25.0
4065,664,0.51751875,8.831988873435328,0.10020354,0.7090105,0.0006761551,0.047434103,9,25976.0,6,4,5.0
4066,850,0.5174000000000001,4.504961448206503,0.08419653,0.4540406,8.392334e-05,0.046979066,22,13140.0,2,3,15.0
4067,637,0.51728125,7.3316250405449255,0.09748167,0.6953912,0.0011720657,0.044762883,18,23220.0,2,0,46.0
4068,490,0.5171625,7.407659007659004,0.13788474,2.4686322,0.00047397614,0.046360914,6,18041.0,2,16,31.0
4069,848,0.51704375,8.767708333333331,0.14650159,2.6221282,6.198883e-06,0.047314387,4,23235.0,5,12,23.0
4070,924,0.5169250000000001,8.221760633036595,0.1367417,0.693073,0.0035529137,0.050426472,4,24330.0,7,9,9.0
4071,60,0.51680625,8.966233364283504,0.14890327,1.0278966,0.0008583069,0.047781676,6,29293.0,6,5,29.0
4072,170,0.5166875,4.1908567774936065,0.11754308,0.6799932,0.00095176697,0.046684057,6,13109.0,0,0,0.0
4073,561,0.51656875,10.06841052982339,0.09224901,0.46682006,0.0009961128,0.047521636,7,29315.0,3,6,28.0
4074,523,0.5164500000000001,7.16735361465489,0.12917872,0.84729123,0.0015234947,0.04834668,11,22522.0,6,4,8.0
4075,670,0.51633125,7.148329925017041,0.117211305,0.68869996,0.00054740906,0.04646625,9,21560.0,7,5,26.0
4076,393,0.5162125,6.861929426999028,0.12925625,0.8971642,0.0010604858,0.04984914,14,19652.0,2,7,14.0
4077,36,0.51609375,6.456641521810432,0.098251164,0.53658736,0.00041913986,0.04818307,14,20601.0,6,3,18.0
4078,460,0.5159750000000001,8.294311081880956,0.15589383,2.4725683,0.00013446808,0.050794452,7,22182.0,2,12,6.0
4079,796,0.5158562500000001,8.128730212192655,0.11665499,0.6279106,0.0006182194,0.047472835,8,21759.0,3,11,8.0
4080,23,0.5157375,5.386657681940699,0.1162001,0.5664083,2.6226044e-05,0.05057174,10,13910.0,5,12,2.0
4081,877,0.51561875,8.171116579513996,0.13829674,0.6021172,0.0030741692,0.048613463,12,25589.0,2,5,19.0
4082,194,0.5155000000000001,5.8026446280991735,0.11514163,0.6274317,0.000207901,0.04715267,10,17553.0,1,1,0.0
4083,117,0.51538125,7.159097836025601,0.11355901,0.673357,0.0008249283,0.048883256,8,23489.0,6,6,13.0
4084,412,0.5152625000000001,6.110378912685339,0.0949569,0.4582028,0.0007748604,0.050823834,13,19152.0,6,4,4.0
4085,491,0.51514375,6.193604263824115,0.082475014,0.49050105,0.00071525574,0.047962885,9,16792.0,5,11,9.0
4086,176,0.5150250000000001,5.572913992297817,0.09523811,0.5690088,0.0007920265,0.046972424,9,16742.0,7,9,4.0
4087,225,0.51490625,6.436105738233395,0.12266972,0.6596198,0.000880003,0.04707608,12,17173.0,2,11,10.0
4088,604,0.5147875,5.533923705722069,0.11264607,0.55761266,0.0012044907,0.049149126,9,14486.0,6,12,26.0
4089,361,0.51466875,5.444240236297999,0.11155894,0.5032461,0.0011444092,0.045772787,11,17198.0,8,6,3.0
4090,424,0.5145500000000001,5.98393484509741,0.1404469,0.8250041,0.0004925728,0.047627997,10,16544.0,4,11,25.0
4091,944,0.51443125,7.086635325721961,0.12670135,0.60452497,0.0015249252,0.046826664,12,21104.0,5,5,26.0
4092,630,0.5143125,7.264011996001331,0.10296324,0.4369798,0.0004582405,0.047260057,11,20899.0,4,7,18.0
4093,105,0.51419375,8.941977734119185,0.11436274,0.76972944,0.00029230118,0.04697494,14,26698.0,1,3,20.0
4094,826,0.5140750000000001,6.8929532351057,0.11206848,0.63396394,0.0016903877,0.047013104,11,18710.0,2,11,12.0
4095,381,0.51395625,6.666023936170212,0.12132096,0.7352941,0.00022697449,0.04763639,2,19149.0,9,12,25.0
4096,822,0.5138375000000001,6.7198581560283674,0.124638416,0.8727696,0.0002708435,0.046830032,8,19294.0,5,10,9.0
4097,882,0.51371875,8.839364869335094,0.109294474,0.64766467,1.335144e-05,0.049437776,10,24303.0,1,9,9.0
4098,488,0.5136000000000001,5.847558950514777,0.11138109,0.56782126,0.00044679642,0.046648458,24,17607.0,0,0,74.0
4099,791,0.5134812500000001,6.4698340383989565,0.12395638,0.7436309,0.003727436,0.048803627,10,18038.0,4,10,4.0
4100,591,0.5133624999999999,9.18059199461823,0.1297604,2.5970805,0.00035572052,0.047690198,11,26402.0,2,5,37.0
4101,40,0.51324375,6.292640833604691,0.13631628,0.6311302,0.003942013,0.04779379,15,20246.0,5,2,23.0
4102,210,0.513125,7.922406914893619,0.11599043,0.5631307,0.00015497208,0.048293244,10,24733.0,6,3,1.0
4103,942,0.51300625,7.025744193653909,0.14109974,0.71931225,0.0015072823,0.04615787,11,21172.0,5,6,17.0
4104,628,0.5128875,5.4926804473059985,0.13088404,0.685323,0.004805565,0.046909254,12,16504.0,7,6,27.0
4105,200,0.51276875,8.178026614735476,0.1343636,0.7345732,0.0017843246,0.047151342,8,23656.0,4,9,2.0
4106,524,0.51265,5.627118644067797,0.10703296,0.5872984,0.00015497208,0.04461963,24,17596.0,0,0,58.0
4107,133,0.51253125,6.335247712212052,0.09287915,0.6506103,7.200241e-05,0.04911794,8,18175.0,5,11,4.0
4108,645,0.5124125,7.210237244068896,0.1070275,0.5303544,0.0005121231,0.044943094,10,20032.0,3,10,2.0
4109,478,0.51229375,6.352165543792108,0.13206661,0.86177844,0.0018181801,0.04648958,5,19488.0,9,10,9.0
4110,737,0.512175,7.607662082514733,0.12084842,0.56059766,0.00047588348,0.04930396,9,21096.0,3,10,7.0
4111,774,0.5120562500000001,6.08042414355628,0.10786893,0.8567332,0.0011301041,0.047201946,11,18330.0,6,7,16.0
4112,927,0.5119374999999999,7.054003407155024,0.15906648,2.4211783,0.00023412704,0.048274785,10,19236.0,4,9,11.0
